task,team_id,Person-ID (mellon-ID),event_start_time,event_end_time,event_result,Primary code ,Primary Sub-code,Secondary Code,Secondary  Sub-code,Apartment Feature 1,Apartment Feature 2,Apartment Feature 3,Apartment Feature 4 ,Candidate Feature 1,Candidate Feature 2,Candidate Feature 3,Candidate Feature 4,Party Venue Feature 1,Party Venue Feature 2,Party Venue Feature 3,Party Venue Feature 4,Professor Feature 1,Professor Feature 2,Professor Feature 3,Professor Feature 4
apartment,167156_190133_167333_168215,167333,2019-09-28 21:21:14+00:00,2019-09-28 21:21:14+00:00,"A:The onsite laundry facilities are clean, well-maintained, and available 24/7.
All roommates' work and school locations are easily accessible by public transportation.
There is an elevator in the building.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:21:36+00:00,2019-09-28 21:21:36+00:00,"B: The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
A movie was once filmed in one of the unit.
Utilities are not included.
There is very little natural light in the apartment.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:21:42+00:00,2019-09-28 21:21:42+00:00,Wow we all got different info xD,CRF,CRF-R,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:21:46+00:00,2019-09-28 21:21:46+00:00,Christina can you post your apartment a stats?,CM,CM-G,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:21:50+00:00,2019-09-28 21:21:50+00:00,B,CE,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:21:52+00:00,2019-09-28 21:21:52+00:00,"sorry, send mine for b...",SMC,CEC-R,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:22:01+00:00,2019-09-28 21:22:01+00:00,"Apartment A

Several friends live in the same building.
All utilities are included.
The apartment includes 2 full bathrooms.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:22:01+00:00,2019-09-28 21:22:01+00:00,It's all good,SMC,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:22:01+00:00,2019-09-28 21:22:01+00:00,"B: Apartment B

The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
Several tenants own electric cars.
Noise from the other tenants can be easily heard in the apartment.
The apartment is on the fourth floor and there is no elevator.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:22:15+00:00,2019-09-28 21:22:15+00:00,"Alright, we should start with A first",CE,CP-G,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:22:20+00:00,2019-09-28 21:22:20+00:00,Mkay,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:22:21+00:00,2019-09-28 21:22:21+00:00,and compile all the info into 1 message,CE,CP-G,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:22:27+00:00,2019-09-28 21:22:27+00:00,then we can do the same with B and C afterwards,CE,CP-G,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:22:35+00:00,2019-09-28 21:22:35+00:00,Alright,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:22:45+00:00,2019-09-28 21:22:45+00:00,ok,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:23:04+00:00,2019-09-28 21:23:04+00:00,Hmmm,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:23:44+00:00,2019-09-28 21:23:44+00:00,"someone take over compiling A, and someone else can do B",CM,CM-G,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:24:06+00:00,2019-09-28 21:24:06+00:00,Who's doing A,CM,SESU-P,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:24:08+00:00,2019-09-28 21:24:08+00:00,"The kitchen was recently remodeled.
The building has a security door.
The apartment has a deck for outdoor space.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:24:17+00:00,2019-09-28 21:24:17+00:00,got it,CE,CEC-R,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:24:27+00:00,2019-09-28 21:24:27+00:00,"Mail and packages are delivered directly to tenants' doors.
The landlord is offering a rent special that guarantees the same rent for two years.
The apartment includes free wi-fi.
A celebrity once lived in the building.
The exterior of the building is brick.
The street on which the building stands is named ""Tulip Street"".
The $200 pet fee paid at the start of the lease is non-refundable.
Tenants are not permitted to paint their walls
The only available parking for tenants' cars is on street.
-The kitchen was recently remodeled
-The building has a security door
-The apartment has a deck for outdoor space
-The onsite laundry facilities are clean, well-maintained, and available 24/7
-All roommates' work and school locations are easily accessible by public transport
-Several friends live in the same building
-All utilities are included
-2 full bathrooms",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:24:33+00:00,2019-09-28 21:24:33+00:00,this is the full list for a,CE,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:24:37+00:00,2019-09-28 21:24:37+00:00,"tech hates me, sorry",SMC,SMC-R,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:24:39+00:00,2019-09-28 21:24:39+00:00,Mkay,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:24:47+00:00,2019-09-28 21:24:47+00:00,A's looking pretty good rn ngl,SSI,SSI-O,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:24:54+00:00,2019-09-28 21:24:54+00:00,Right?!?!,SN,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:25:07+00:00,2019-09-28 21:25:07+00:00,"Alright, now on to B",CE,CEC-S,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:25:12+00:00,2019-09-28 21:25:12+00:00,"The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
The hallways and stairwells are painted green and white.
The landlord usually raises the rent by 20 percent after the first year's lease.
Closet space is limited.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:25:16+00:00,2019-09-28 21:25:16+00:00,can everyone repost their B?,CE,SESU-P,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:25:19+00:00,2019-09-28 21:25:19+00:00,I already sent mine for B because someone else did,CE,CEC-R,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:25:23+00:00,2019-09-28 21:25:23+00:00,Okay,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:25:32+00:00,2019-09-28 21:25:32+00:00,"B: Apartment B

The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
Several tenants own electric cars.
Noise from the other tenants can be easily heard in the apartment.
The apartment is on the fourth floor and there is no elevator.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:25:37+00:00,2019-09-28 21:25:37+00:00,"B: The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
A movie was once filmed in one of the unit.
Utilities are not included.
There is very little natural light in the apartment.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:25:41+00:00,2019-09-28 21:25:41+00:00,"Apartment B

The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
The tenants in the apartment next door have a salt-water aquarium.
Cell phone service and internet connectivity is weak in some apartments.
There is only one full bathroon in the apartment.",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:26:16+00:00,2019-09-28 21:26:16+00:00,So what's the problem with the salt water aquarium,SSI,SSI-U,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:26:30+00:00,2019-09-28 21:26:30+00:00,I'm wondering the same thing,SESU,SN-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:26:54+00:00,2019-09-28 21:26:54+00:00,"might be a liability thing, if it spills, there will be a lot of damage",SESU,CRF-F,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:27:05+00:00,2019-09-28 21:27:05+00:00,Mmm I see,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:27:09+00:00,2019-09-28 21:27:09+00:00,Utilities not included sounds pricey,SSI,SSI-RN,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:27:09+00:00,2019-09-28 21:27:09+00:00,salt is corrosive,SESU,CRF-F,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:14+00:00,2019-09-28 21:27:14+00:00,"The apartment has central airconditioning.
The $250 pet deposit is refundable (minus any damages) at the end of the lease.
A washer and dryer is included in the apartment.
Within walking distance of school and work for all roommates.
The landlord offers 24-hour maintenance service.
The supermaket and shopping district are close by.
The hallways and stairwells are painted green and white.
The landlord usually raises the rent by 20 percent after the first year's lease.
Closet space is limited.
-Several tenants own electric cars
-Noise from other tenants can be easily heard in the apartment
-The apartment is on the 4th floor and there is no elevator
-A movie was once filmed in one of the units
-Utilities are not included
-There is very little natural light in the apartment
-The tenants in the apartment next door have a salt-water aquarium
-Cell phone service and internet connectivity is weak in some apartments
-There is only one full bathroom in the apartment",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:25+00:00,2019-09-28 21:27:25+00:00,B is pretty bad now,SSI,SSI-O,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:27+00:00,2019-09-28 21:27:27+00:00,imo,SMC,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:27:39+00:00,2019-09-28 21:27:39+00:00,So B vs C?,CM,CM-S,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:45+00:00,2019-09-28 21:27:45+00:00,Let's check out C now,CE,CEC-S,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:49+00:00,2019-09-28 21:27:49+00:00,can everyone post their C?,CE,CEC-S,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:27:50+00:00,2019-09-28 21:27:50+00:00,Okay,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:27:54+00:00,2019-09-28 21:27:54+00:00,"The complex has a pool and fitness facilities.
There is no pet deposit required.
Additional storage space is available in the basment.
The kitchen includes a microwave.
More tenants in the complex have cats than dogs as pets.
The upstairs neighbor enjoys knitting.
Tenants pay an additional fee of $50 per month for ""community facilities""
There are no assigned parking spaces and the lot is always crowded
Maintenance requests are not always handled promptly",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:27:58+00:00,2019-09-28 21:27:58+00:00,"Apartment C

The apartment complex offers a discount for local college students.
There is no pet deposit required.
Additional storage space is available in the basment.
The kitchen includes a microwave.
The complex is located on land that was once used as a farm.
The landlord also owns a pizza restaurant.
Tenants pay an additional fee of $50 per month for ""community facilities""
There are no assigned parking spaces and the lot is always crowded
Maintenance requests are not always handled promptly",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:28:04+00:00,2019-09-28 21:28:04+00:00,"Apartment C

The complex has a live-in superintendent to handle maintenance issues.
There is no pet deposit required.
Additional storage space is available in the basment.
The kitchen includes a microwave.
The landscapers for the complex also do the landscaping for other apartments in the area.
The building's superintendent is widely travelled.
Tenants pay an additional fee of $50 per month for ""community facilities""
There are no assigned parking spaces and the lot is always crowded
Maintenance requests are not always handled promptly",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:28:08+00:00,2019-09-28 21:28:08+00:00,"C: The living room has a fireplace.
There is no pet deposit required.
Additional storage space is available in the basment.
The kitchen includes a microwave.
The lifeguards at the complex's pool are local high school students.
The entryway doors were once red, but now are blue.
Tenants pay an additional fee of $50 per month for ""community facilities""
There are no assigned parking spaces and the lot is always crowded
Maintenance requests are not always handled promptly",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:28:50+00:00,2019-09-28 21:28:50+00:00,"just based on the maintenance and additional monthly fees, this is not looking good",CRF,SSI-RN,,,"Tenants pay an additional fee of $50 per month for ""community facilities""",,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:28:58+00:00,2019-09-28 21:28:58+00:00,True that,SN,SN-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:29:02+00:00,2019-09-28 21:29:02+00:00,Local high school students...,SSI,SSI-RN,,,The lifeguards at the complex's pool are local high school students,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:29:11+00:00,2019-09-28 21:29:11+00:00,right?!,SN,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:29:33+00:00,2019-09-28 21:29:33+00:00,Mhm,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:29:59+00:00,2019-09-28 21:29:59+00:00,lot space as well could be an issue,SSI,SSI-RN,,,There are no assigned parking spaces and the lot is always crowded,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:30:01+00:00,2019-09-28 21:30:01+00:00,"So, in conclusion do we all agree on ABC?",CM,CM-S,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:30:09+00:00,2019-09-28 21:30:09+00:00,yeah,SN,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:30:11+00:00,2019-09-28 21:30:11+00:00,There's 5 minutes left,CM,SSI-T,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:30:16+00:00,2019-09-28 21:30:16+00:00,"The complex has a pool and fitness facilities.
There is no pet deposit required.
Additional storage space is available in the basment.
The kitchen includes a microwave.
More tenants in the complex have cats than dogs as pets.
The upstairs neighbor enjoys knitting.
Tenants pay an additional fee of $50 per month for ""community facilities""
There are no assigned parking spaces and the lot is always crowded
Maintenance requests are not always handled promptly
-The apartment complex offers a discount for local college students
-There is no pet deposit required
-Additional storage space is available in the basement
-The landlord also owns a pizza restaurant
-The complex is located on land that was once used as a farm
-The complex has a live-in superintendent to handle maintenance issues
-The landscapers for the complex also do the landscaping for other apartments in the area
-the building's superintendent is widely travelled
-The living room has a fireplace
-The lifeguards at the complex's pool are local high school students
-The entryway doors were once red but now are blue",SSI,SSI-Ma,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:30:24+00:00,2019-09-28 21:30:24+00:00,There's a lot of irrelevant info in C,SSI,SSI-U,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:30:29+00:00,2019-09-28 21:30:29+00:00,Yes,SN,SN-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:30:37+00:00,2019-09-28 21:30:37+00:00,I'd be more helpful if I had my mouse with me,SMC,SMC-O,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:30:39+00:00,2019-09-28 21:30:39+00:00,Yep,SN,SN-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:30:49+00:00,2019-09-28 21:30:49+00:00,Mkay,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:30:53+00:00,2019-09-28 21:30:53+00:00,I would say ABC is good,SSI,SSI-O,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:30:53+00:00,2019-09-28 21:30:53+00:00,A lot of the details are likely not to apply based on the tenant,SSI,CRF-F,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:30:58+00:00,2019-09-28 21:30:58+00:00,C is far away,CRF,SSI-U,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:30:59+00:00,2019-09-28 21:30:59+00:00,Mhm,SESU,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:31:04+00:00,2019-09-28 21:31:04+00:00,and makes commuting difficult,CRF,SSI-U,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:31:06+00:00,2019-09-28 21:31:06+00:00,with the parking,CRF,SSI-RN,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167156,2019-09-28 21:31:12+00:00,2019-09-28 21:31:12+00:00,exactly,SN,SESU-A,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,168215,2019-09-28 21:31:23+00:00,2019-09-28 21:31:23+00:00,"So, ABC?",CM,SSI-O,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,190133,2019-09-28 21:31:29+00:00,2019-09-28 21:31:29+00:00,Also what college student has the dosh to dish out 50 a month for a pool,SMC,SSI-RN,,,,,,,,,,,,,,,,,,
apartment,167156_190133_167333_168215,167333,2019-09-28 21:31:35+00:00,2019-09-28 21:31:35+00:00,Haha,SMC,SMC-R,,,,,,,,,,,,,,,,,,
